Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
907	Andreas Weimann	at AUT	MF	Derby County	33	1991	25	702	28	17.0	7.8	0.64	65	0.00	2.56	19	0.64	1.36	1.03	1.41	-0.38	-0.38	-0.67	Matches
908	Welington	br BRA	DF,MF	Southampton	24	2001	18	1,001	56	24.2	11.1	1.08	73	0.36	0.54	21	0.99	1.79	1.26	1.17	0.09	+0.09	-0.63	Matches
909	Scott Wharton	eng ENG	DF	Blackburn	27	1997	12	804	67	19.4	8.9	1.01	83	0.67	0.34	19	1.01	1.58	0.90	1.35	-0.45	-0.45	-0.18	Matches
910	Lennon Wheeldon	eng ENG	FW	Derby County	18	2006	0					0		0	0		1							Matches
911	Ben Whiteman	eng ENG	MF	Preston	29	1996	43	3,732	87	90.1	41.5	1.04	87	0.94	0.00		0.00	1.30	1.20	1.35	-0.14	-0.14	+0.08	Matches
912	Morgan Whittaker	eng ENG	MF,FW	Middlesbrough	24	2001	40	2,682	67	64.8	29.8	1.17	75	0.23	0.17	14	0.07	1.79	1.58	0.87	0.70	+0.70	+0.46	Matches
913	Harry Whitwell	eng ENG	MF	West Brom	19	2005	2	5	3	0.1	0.1	0.00		0.00	20.0	3	100.0	2.00	0.00	10.0	-10.00	-18.00	-17.80	Matches
914	Melker Widell	se SWE	MF	Swansea City	23	2002	38	1,540	41	37.2	17.1	1.05	65	0.06	1.17	19	0.18	1.39	1.17	1.29	-0.12	-0.12	-0.12	Matches
915	Jacob Widell Zetterström	se SWE	GK	Derby County	27	1998	32	2,880	90	69.6	32.0	1.00	90	1.00	0.00		0.00	1.41	1.34	1.31	0.03	+0.03	-0.47	Matches
916	Joe Wildsmith	eng ENG	GK	West Brom	29	1995	7	630	90	15.2	7.0	1.00	90	1.00	0.00		3.00	0.86	1.14	1.57	-0.43	-0.43	-0.25	Matches
917	Joe Wildsmith	eng ENG	GK	Middlesbrough	29	1995	0					0		0	0		16							Matches
918	Caleb Wiley	us USA	MF,DF	Watford	20	2004	5	222	44	5.4	2.5	1.20	58	0.00	0.80	24	0.00	1.40	1.60	1.20	0.40	+0.41	+0.70	Matches
919	Alex Williams	wls WAL	DF	West Brom	20	2005	1	3	3	0.1	0.0	0		0	1	3	2	3.00	0	0	0	0.00	+0.22	Matches
920	Barnaby Williams		MF	Southampton			1	45	45	1.1	0.5	0.00		0.00	2.00	45	4.00	3.00	2.00	0.00	2.00	+2.00	+1.45	Matches
921	Brandon Williams	eng ENG	DF	Hull City	24	2000	1	6	6	0.1	0.1	0.00		0.00	10.0	6	50.0	0.00	0.00	0.00	0.00	0.00	-0.09	Matches
922	Joe Williams	eng ENG	MF	Bristol City	28	1996	2	32	16	0.8	0.4	0.00		0.00	5.00	16	5.00	2.00	2.50	2.50	0.00	0.00	0.00	Matches
923	Jordan Williams	eng ENG	DF	Portsmouth	25	1999	30	1,780	59	43.0	19.8	0.81	82	0.40	0.71	33	0.76	1.33	0.96	1.57	-0.61	-0.61	-0.49	Matches
924	Ben Wilmot	eng ENG	DF	Stoke City	25	1999	34	2,953	87	71.3	32.8	1.01	88	0.95	0.03	45	0.03	1.35	1.13	0.95	0.18	+0.18	+1.02	Matches
925	Ben Wilson	eng ENG	FW,GK	Coventry City	32	1992	0					0		0	0		46							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
926	Max Wilson	nir NIR	FW	Preston	18	2007	0					0		0	0		3							Matches
927	Josh Windass	eng ENG	MF,FW	Wrexham	31	1994	41	2,390	58	57.7	26.6	1.05	74	0.11	0.49	24	0.04	1.54	1.77	1.43	0.34	+0.34	+0.60	Matches
928	Harry Winks	eng ENG	MF	Leicester City	29	1996	34	2,573	76	62.1	28.6	0.91	88	0.80	0.28	37	0.03	1.03	0.98	1.40	-0.42	-0.42	-0.53	Matches
929	Nathan Wood-Gordon	eng ENG	DF	Southampton	23	2002	35	2,484	71	60.0	27.6	0.98	89	0.94	0.29	10	0.40	1.73	1.59	1.45	0.14	+0.14	-1.05	Matches
930	Thomas Woodward	wls WAL	MF	Swansea City	18	2006	1	14	14	0.3	0.2	0.00		0.00	5.00	14	5.00	3.00	10.0	5.00	5.00	+6.43	+6.49	Matches
931	Luke Woolfenden	eng ENG	DF	Coventry City	26	1998	17	1,077	63	26.0	12.0	0.92	86	0.83	0.50	22	1.83	2.12	1.75	0.83	0.92	+0.92	-0.29	Matches
932	Luke Woolfenden	eng ENG	DF	Ipswich Town	26	1998	0					0		0	0		3							Matches
933	Haji Wright	us USA	FW	Coventry City	27	1998	40	2,575	64	62.2	28.6	1.08	77	0.14	0.31	22	0.07	1.93	2.03	0.87	1.15	+1.15	+0.06	Matches
934	Jacob Wright	eng ENG	MF	Norwich City	19	2005	28	1,253	45	30.3	13.9	0.94	70	0.07	1.08	23	1.15	1.64	1.01	0.94	0.07	+0.07	-0.12	Matches
935	Scott Wright	sct SCO	FW,MF	Birmingham City	27	1997	3	8	3	0.2	0.1	0.00		0.00	30.0	3	20.0	2.33	10.0	0.00	10.0	+11.25	+11.25	Matches
936	George Wynne		MF	Birmingham City			0					0		0	0		1							Matches
937	Malick Yalcouye	ci CIV	MF	Swansea City	19	2005	33	1,034	31	25.0	11.5	0.87	61	0.00	2.00	19	0.70	1.36	1.30	1.30	0.00	0.00	+0.06	Matches
938	Jerry Yates	eng ENG	FW	Sheffield Weds	28	1996	18	1,462	81	35.3	16.2	1.05	84	0.37	0.06	31	0.00	0.39	0.68	1.79	-1.11	-1.11	+0.30	Matches
939	Ephraim Yeboah	gh GHA	FW	Bristol City	19	2006	0					0		0	0		10							Matches
940	Ashley Young	eng ENG	DF	Ipswich Town	40	1985	13	403	31	9.7	4.5	0.67	90	0.67	2.22	13	2.89	1.46	1.11	1.78	-0.67	-0.67	-1.54	Matches
941	Ranel Young	eng ENG	MF	Bristol City	19	2005	0					0		0	0		2							Matches
942	Nils Zätterström	se SWE	DF	Sheffield United	20	2005	0					0		0	0		3							Matches
943	Willum Þór Willumsson	is ISL	MF	Birmingham City	26	1998	10	394	39	9.5	4.4	1.14	70	0.45	1.14	8	0.45	1.50	1.14	1.59	-0.45	-0.46	-0.53	Matches
944	Stefán Þórðarson	is ISL	MF	Preston	26	1998	15	522	35	12.6	5.8	1.03	65	0.17	1.55	15	1.21	1.80	1.21	1.21	0.00	0.00	+0.17	Matches
