Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
677	Jack Walton	eng ENG	GK	Barnsley	21	1998	9	9	810	9.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
678	Danny Ward	eng ENG	FW,MF	Cardiff City	27	1991	28	7	942	10.5	0.67	0.00	0.67	0.67	0.00	0.00	0.00	0.10	0.67	0.00	0.67	0.67	0.67	Matches
679	Stephen Ward	ie IRL	DF	Stoke City	33	1985	15	15	1,219	13.5	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	Matches
680	Marley Watkins	wls WAL	MF,FW	Bristol City	28	1990	9	5	378	4.2	0.24	0.00	0.24	0.24	0.00	0.00	0.00	0.00	0.24	0.00	0.24	0.24	0.24	Matches
681	Ollie Watkins	eng ENG	FW	Brentford	23	1995	46	46	4,128	45.9	0.54	0.04	0.59	0.54	0.00	0.02	0.09	0.00	0.55	0.04	0.59	0.55	0.59	Matches
682	Ben Watson	eng ENG	MF	Nottingham	34	1985	45	45	3,996	44.4	0.07	0.09	0.16	0.07	0.00	0.00	0.18	0.00	0.07	0.09	0.16	0.07	0.16	Matches
683	Andreas Weimann	at AUT	FW,MF	Bristol City	27	1991	45	42	3,600	40.0	0.23	0.17	0.40	0.23	0.00	0.00	0.20	0.00	0.23	0.17	0.40	0.23	0.40	Matches
684	Nahki Wells	bm BER	FW	Bristol City	29	1990	17	13	1,187	13.2	0.38	0.00	0.38	0.38	0.00	0.00	0.00	0.00	0.38	0.00	0.38	0.38	0.38	Matches
685	Nahki Wells	bm BER	FW	QPR	29	1990	26	20	1,607	17.9	0.73	0.17	0.89	0.73	0.00	0.00	0.22	0.00	0.73	0.17	0.90	0.73	0.90	Matches
686	Keiren Westwood	ie IRL	GK	Sheffield Weds	34	1984	14	14	1,249	13.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	Matches
687	Ben White	eng ENG	DF	Leeds United	21	1997	46	46	4,140	46.0	0.02	0.04	0.07	0.02	0.00	0.00	0.13	0.00	0.02	0.04	0.07	0.02	0.07	Matches
688	Morgan Whittaker	eng ENG	MF	Derby County	18	2001	16	1	283	3.1	0.32	0.32	0.65	0.32	0.00	0.00	0.32	0.00	0.32	0.32	0.64	0.32	0.64	Matches
689	Gavin Whyte	nir NIR	MF	Cardiff City	23	1996	24	15	1,263	14.0	0.00	0.07	0.07	0.00	0.00	0.00	0.07	0.00	0.00	0.07	0.07	0.00	0.07	Matches
690	Connor Wickham	eng ENG	FW	Sheffield Weds	26	1993	13	8	894	9.9	0.20	0.00	0.20	0.20	0.00	0.00	0.10	0.00	0.20	0.00	0.20	0.20	0.20	Matches
691	Jordy de Wijs	nl NED	DF	Hull City	24	1995	35	35	3,036	33.7	0.06	0.03	0.09	0.06	0.00	0.00	0.27	0.00	0.06	0.03	0.09	0.06	0.09	Matches
692	Joe Wildsmith	eng ENG	GK	Sheffield Weds	23	1995	9	9	810	9.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
693	Mallik Wilks	eng ENG	MF	Hull City	20	1998	18	16	1,269	14.1	0.35	0.00	0.35	0.35	0.00	0.00	0.14	0.00	0.35	0.00	0.35	0.35	0.35	Matches
694	Mallik Wilks	eng ENG	MF,FW	Barnsley	20	1998	15	8	822	9.1	0.11	0.00	0.11	0.11	0.00	0.00	0.55	0.00	0.11	0.00	0.11	0.11	0.11	Matches
695	Ashley Williams	wls WAL	DF	Bristol City	34	1984	32	32	2,766	30.7	0.07	0.03	0.10	0.07	0.00	0.00	0.10	0.07	0.07	0.03	0.10	0.07	0.10	Matches
696	Ben Williams	wls WAL	DF	Barnsley	20	1999	20	16	1,415	15.7	0.00	0.06	0.06	0.00	0.00	0.00	0.25	0.06	0.00	0.06	0.06	0.00	0.06	Matches
697	Derrick Williams	ie IRL	DF	Blackburn	26	1993	17	17	1,530	17.0	0.18	0.00	0.18	0.18	0.00	0.00	0.24	0.00	0.18	0.00	0.18	0.18	0.18	Matches
698	Joe Williams	eng ENG	MF	Wigan Athletic	22	1996	38	34	3,008	33.4	0.03	0.09	0.12	0.03	0.00	0.00	0.42	0.03	0.03	0.09	0.12	0.03	0.12	Matches
699	Jonny Williams	wls WAL	FW,MF	Charlton Athletic	25	1993	26	15	1,368	15.2	0.00	0.33	0.33	0.00	0.00	0.00	0.07	0.00	0.00	0.33	0.33	0.00	0.33	Matches
700	Jordan Williams	eng ENG	DF	Barnsley	19	1999	30	29	2,503	27.8	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
701	Shaun Williams	ie IRL	MF	Millwall	32	1986	32	28	2,479	27.5	0.07	0.07	0.15	0.07	0.00	0.00	0.11	0.04	0.07	0.07	0.15	0.07	0.15	Matches
702	Chris Willock	eng ENG	MF	Huddersfield	21	1998	14	8	684	7.6	0.26	0.00	0.26	0.26	0.00	0.00	0.26	0.00	0.26	0.00	0.26	0.26	0.26	Matches
703	Ben Wilmot	eng ENG	DF	Swansea City	19	1999	21	16	1,491	16.6	0.12	0.00	0.12	0.12	0.00	0.00	0.18	0.00	0.12	0.00	0.12	0.12	0.12	Matches
704	Josh Windass	eng ENG	MF,FW	Wigan Athletic	25	1994	15	12	1,077	12.0	0.25	0.00	0.25	0.25	0.00	0.17	0.08	0.00	0.25	0.00	0.25	0.25	0.25	Matches
705	Josh Windass	eng ENG	MF,FW	Sheffield Weds	25	1994	9	6	468	5.2	0.58	0.00	0.58	0.58	0.00	0.00	0.00	0.00	0.58	0.00	0.58	0.58	0.58	Matches
706	Lewis Wing	eng ENG	MF	Middlesbrough	24	1995	40	28	2,749	30.5	0.23	0.07	0.30	0.23	0.00	0.00	0.20	0.00	0.23	0.07	0.29	0.23	0.29	Matches
707	Sam Winnall	eng ENG	FW	Sheffield Weds	28	1991	13	6	504	5.6	0.18	0.00	0.18	0.18	0.00	0.00	0.00	0.00	0.18	0.00	0.18	0.18	0.18	Matches
708	Andre Wisdom	eng ENG	DF	Derby County	26	1993	18	16	1,443	16.0	0.00	0.06	0.06	0.00	0.00	0.00	0.19	0.00	0.00	0.06	0.06	0.00	0.06	Matches
709	Matthew Wolfe	eng ENG	MF	Barnsley	19	2000	1	0	24	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
710	Nathan Wood-Gordon	eng ENG	DF	Middlesbrough	17	2002	1	0	54	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
711	Freddie Woodman	eng ENG	GK	Swansea City	22	1997	43	43	3,869	43.0	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	Matches
712	Cauley Woodrow	eng ENG	FW,MF	Barnsley	24	1994	40	37	3,281	36.5	0.38	0.05	0.44	0.33	0.05	0.05	0.11	0.00	0.38	0.05	0.44	0.33	0.38	Matches
713	Ryan Woods	eng ENG	MF	Stoke City	25	1993	8	8	593	6.6	0.00	0.15	0.15	0.00	0.00	0.00	0.30	0.00	0.00	0.15	0.15	0.00	0.15	Matches
714	Ryan Woods	eng ENG	MF	Millwall	25	1993	18	17	1,529	17.0	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
715	Joe Worrall	eng ENG	DF	Nottingham	22	1997	46	46	4,140	46.0	0.02	0.09	0.11	0.02	0.00	0.00	0.11	0.00	0.02	0.09	0.11	0.02	0.11	Matches
716	Bailey Wright	au AUS	DF	Bristol City	27	1992	3	3	180	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
717	Ryan Yates	eng ENG	MF	Nottingham	21	1997	27	16	1,503	16.7	0.18	0.00	0.18	0.18	0.00	0.00	0.00	0.06	0.18	0.00	0.18	0.18	0.18	Matches
718	Dru Yearwood	eng ENG	MF	Brentford	19	2000	2	0	65	0.7	0.00	0.00	0.00	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00	Matches
719	Andy Yiadom	gh GHA	MF,DF	Reading	27	1991	24	24	2,134	23.7	0.04	0.17	0.21	0.04	0.00	0.00	0.34	0.00	0.04	0.17	0.21	0.04	0.21	Matches
720	Jan Žambůrek	cz CZE	FW	Brentford	18	2001	16	1	230	2.6	0.00	0.38	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.39	0.00	0.39	Matches
721	Kenneth Zohore	dk DEN	FW	West Brom	25	1994	17	5	659	7.3	0.41	0.00	0.41	0.14	0.27	0.27	0.00	0.00	0.41	0.00	0.41	0.14	0.14	Matches
