Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
917	Andreas Weimann	at AUT	MF	Blackburn	32	1991	30	1,411	47	34.1	15.7	0.96	70	0.13	0.96	24	0.06	1.23	1.27	1.27	0.00	0.00	-0.16	Matches
918	Nahki Wells	bm BER	FW	Bristol City	34	1990	39	2,052	53	49.6	22.8	1.14	67	0.04	0.57	24	0.18	1.39	1.75	1.10	0.66	+0.66	+1.13	Matches
919	Jack Whatmough	eng ENG	DF	Preston	27	1996	16	1,118	70	27.0	12.4	0.97	86	0.81	0.32	22	1.13	1.06	1.13	1.37	-0.24	-0.24	0.00	Matches
920	Lennon Wheeldon	eng ENG	FW	Derby County	17	2006	1	2	2	0.0	0.0	0		0	1	2	6	0.00	0	0	0	0.00	+0.17	Matches
921	Ben Whiteman	eng ENG	MF	Preston	28	1996	35	2,495	71	60.3	27.7	0.97	85	0.79	0.29	26	0.04	0.97	1.12	1.44	-0.32	-0.32	-0.22	Matches
922	Morgan Whittaker	eng ENG	MF	Plymouth Argyle	23	2001	20	1,747	87	42.2	19.4	1.03	87	0.82	0.00		0.05	1.00	0.98	1.49	-0.52	-0.52	+0.50	Matches
923	Morgan Whittaker	eng ENG	MF	Middlesbrough	23	2001	16	990	62	23.9	11.0	1.00	81	0.36	0.45	21	0.09	1.19	0.91	1.45	-0.55	-0.55	-0.95	Matches
924	Harry Whitwell	eng ENG	MF	West Brom	18	2005	1	13	13	0.3	0.1	0.00		0.00	10.0	13	60.0	3.00	0.00	10.0	-10.00	-6.92	-7.16	Matches
925	Gavin Whyte	nir NIR	FW,MF	Portsmouth	28	1996	0					0		0	0		1							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
926	Jacob Widell Zetterström	se SWE	GK	Derby County	26	1998	40	3,600	90	87.0	40.0	1.00	90	1.00	0.00		0.03	1.00	1.02	1.25	-0.23	-0.23	-0.39	Matches
927	Joe Wildsmith	eng ENG	GK	West Brom	28	1995	10	900	90	21.7	10.0	1.00	90	1.00	0.00		3.50	1.30	0.90	0.90	0.00	0.00	-0.28	Matches
928	Caleb Wiley	us USA	DF,MF	Watford	19	2004	10	722	72	17.4	8.0	1.00	87	0.63	0.25	14	0.25	0.80	0.63	1.38	-0.75	-0.75	-0.70	Matches
929	Joe Williams	eng ENG	MF	Bristol City	27	1996	24	1,417	59	34.2	15.7	1.15	74	0.64	0.38	14	0.32	1.72	1.59	1.21	0.38	+0.38	+0.45	Matches
930	Jordan Williams	eng ENG	DF	Portsmouth	24	1999	20	1,265	63	30.6	14.1	1.06	77	0.50	0.35	21	0.35	1.15	1.42	1.56	-0.14	-0.14	+0.20	Matches
931	Chris Willock	eng ENG	MF,FW	Cardiff City	26	1998	32	1,548	48	37.4	17.2	0.99	69	0.12	0.87	24	0.64	0.97	0.81	1.40	-0.58	-0.58	-0.06	Matches
932	Kieron Willox	sct SCO	MF	Stoke City	18	2006	0					0		0	0		1							Matches
933	Ben Wilmot	eng ENG	DF	Stoke City	24	1999	39	3,242	83	78.3	36.0	1.00	88	0.86	0.08	27	0.03	0.97	0.92	1.36	-0.44	-0.44	-0.34	Matches
934	Ben Wilson	eng ENG	GK	Coventry City	31	1992	4	360	90	8.7	4.0	1.00	90	1.00	0.00		3.50	1.17	1.50	1.25	0.25	+0.25	+0.13	Matches
935	Kane Wilson	eng ENG	DF,MF	Derby County	24	2000	33	2,430	74	58.7	27.0	0.96	84	0.70	0.26	37	0.04	1.18	1.11	1.37	-0.26	-0.26	-0.21	Matches
936	Josh Wilson-Esbrand	eng ENG	DF,MF	Stoke City	21	2002	6	269	45	6.5	3.0	1.33	65	0.33	0.67	5	0.67	1.00	1.00	4.00	-3.00	-3.01	-2.83	Matches
937	Josh Windass	eng ENG	MF,FW	Sheffield Weds	30	1994	44	3,222	73	77.8	35.8	1.06	79	0.36	0.17	38	0.00	1.25	1.37	1.54	-0.17	-0.17	+0.13	Matches
938	Ryan Wintle	eng ENG	MF	Millwall	27	1997	22	513	23	12.4	5.7	0.53	90	0.35	3.33	13	2.28	1.86	1.23	0.70	0.53	+0.53	+0.65	Matches
939	Maximilian Wöber	at AUT	DF	Leeds United	26	1998	8	335	42	8.1	3.7	0.54	78	0.27	1.62	30	4.86	2.25	2.97	1.08	1.89	+1.88	+0.51	Matches
940	Freddie Woodman	eng ENG	GK	Preston	27	1997	37	3,329	90	80.4	37.0	1.00	90	0.97	0.00		0.00	1.24	1.03	1.16	-0.14	-0.14	+0.53	Matches
941	Cauley Woodrow	eng ENG	MF	Blackburn	29	1994	9	222	25	5.4	2.5	0.80	70	0.00	2.80	12	2.00	0.78	0.40	0.40	0.00	0.00	-0.11	Matches
942	Cauley Woodrow	eng ENG	FW	Luton Town	29	1994	15	270	18	6.5	3.0	0.33	54	0.00	4.67	15	4.67	0.33	0.67	2.67	-2.00	-2.00	-1.58	Matches
943	Luke Woolston	eng ENG	DF	Middlesbrough	19	2004	0					0		0	0		8							Matches
944	Joe Worrall	eng ENG	DF	Burnley	27	1997	9	285	32	6.9	3.2	0.94	90	0.94	1.88	3	6.88	2.78	1.25	0.63	0.63	+0.63	-0.56	Matches
945	Callum Wright	eng ENG	MF	Plymouth Argyle	24	2000	35	1,462	42	35.3	16.2	0.86	68	0.12	1.30	24	0.49	1.06	1.05	1.98	-0.93	-0.92	-0.18	Matches
946	Haji Wright	us USA	MF,FW	Coventry City	26	1998	27	1,947	72	47.0	21.6	0.97	85	0.51	0.28	26	0.00	1.24	1.39	1.48	-0.09	-0.09	-0.42	Matches
947	Jacob Wright	eng ENG	MF	Norwich City	18	2005	15	888	59	21.4	9.9	1.01	80	0.20	0.51	18	0.10	1.00	1.72	2.02	-0.30	-0.30	-0.47	Matches
948	Jerry Yates	eng ENG	FW	Derby County	27	1996	42	3,419	81	82.6	38.0	1.05	84	0.42	0.05	31	0.00	1.12	1.03	1.13	-0.11	-0.11	+0.39	Matches
949	Kusini Yengi	au AUS	FW	Portsmouth	25	1999	14	538	38	13.0	6.0	0.67	71	0.00	1.67	26	0.33	1.29	0.83	0.83	0.00	0.00	+0.32	Matches
950	Óscar Zambrano	ec ECU	MF	Hull City	20	2004	8	390	49	9.4	4.3	1.16	65	0.00	0.70	22	0.70	1.38	0.93	1.16	-0.23	-0.23	-0.01	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
951	Anass Zaroury	ma MAR	FW,MF	Burnley	23	2000	1	25	25	0.6	0.3	0.00		0.00	3.33	25	0.00	3.00	6.67	0.00	6.67	+7.20	+6.08	Matches
952	Stefán Þórðarson	is ISL	MF	Preston	25	1998	39	2,503	64	60.5	27.8	1.04	77	0.32	0.36	26	0.18	1.08	1.04	1.44	-0.40	-0.40	-0.40	Matches
