Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
758	Lino Sousa	eng ENG	MF,DF	Plymouth Argyle	18	2005	8	269	34	6.5	3.0	1.00	59	0.00	1.67	18	2.00	0.50	0.33	0.67	-0.33	-0.33	-0.10	Matches
759	Harry Souttar	au AUS	DF	Leicester City	24	1998	3	99	33	2.4	1.1	0.91	84	0.00	1.82	8	15.5	3.00	1.82	0.00	1.82	+1.82	+0.79	Matches
760	Djed Spence	eng ENG	DF	Leeds United	22	2000	7	387	55	9.3	4.3	1.16	71	0.00	0.47	16	0.70	1.14	1.40	0.93	0.47	+0.47	-0.40	Matches
761	Brodie Spencer	nir NIR	DF,MF	Huddersfield	19	2004	20	1,533	77	37.0	17.0	1.06	82	0.59	0.12	27	0.06	1.00	1.24	1.24	0.00	0.00	+1.00	Matches
762	Tony Springett	ie IRL	MF	Norwich City	20	2002	10	216	22	5.2	2.4	0.42	57	0.00	3.75	18	2.08	1.50	1.67	2.92	-1.25	-1.25	-1.66	Matches
763	Jack Stacey	eng ENG	DF	Norwich City	27	1996	46	3,850	84	93.0	42.8	1.00	87	0.82	0.07	36	0.00	1.54	1.75	1.33	0.42	+0.42	+1.35	Matches
764	Jay Stansfield	eng ENG	FW,MF	Birmingham City	20	2002	43	3,335	78	80.6	37.1	1.05	82	0.40	0.11	33	0.00	1.00	1.08	1.21	-0.13	-0.13	+0.98	Matches
765	Jack Stephens	eng ENG	DF	Southampton	29	1994	23	1,490	65	36.0	16.6	1.02	83	0.78	0.36	14	0.48	2.15	1.99	1.45	0.54	+0.54	+0.03	Matches
766	Enda Stevens	ie IRL	DF	Stoke City	33	1990	21	1,538	73	37.1	17.1	1.05	83	0.70	0.18	16	0.00	1.52	1.23	0.88	0.35	+0.35	+0.94	Matches
767	Layton Stewart	eng ENG	FW	Preston	20	2002	16	229	14	5.5	2.5	0.00		0.00	6.40	14	6.80	0.94	0.40	1.20	-0.80	-0.79	-0.58	Matches
768	Ross Stewart	sct SCO	FW	Southampton	27	1996	3	27	9	0.7	0.3	0.00		0.00	10.0	9	0.00	2.00	0.00	3.33	-3.33	-3.33	-3.88	Matches
769	Jakub Stolarczyk	pl POL	GK	Leicester City	22	2000	2	180	90	4.3	2.0	1.00	90	1.00	0.00		22.0	3.00	2.00	0.00	2.00	+2.00	+1.00	Matches
770	Michael Stone	eng ENG	MF	Huddersfield	19	2004	0					0		0	0		6							Matches
771	Jordan Storey	eng ENG	DF	Preston	25	1997	41	3,604	88	87.1	40.0	1.00	89	0.97	0.03	34	0.05	1.46	1.30	1.35	-0.05	-0.05	+1.46	Matches
772	Bradley Stretton	eng ENG	FW	Coventry City	18	2004	0					0		0	0		9							Matches
773	Pascal Struijk	nl NED	DF	Leeds United	23	1999	23	1,989	86	48.0	22.1	1.00	90	0.95	0.05	11	0.00	1.83	1.76	1.00	0.77	+0.77	-0.11	Matches
774	Callum Styles	hu HUN	MF,DF	Sunderland	23	2000	12	806	67	19.5	9.0	1.11	78	0.56	0.22	15	0.11	0.67	0.44	1.44	-1.00	-1.00	-1.19	Matches
775	Kamaldeen Sulemana	gh GHA	FW,MF	Southampton	21	2002	25	950	38	22.9	10.6	0.94	63	0.00	1.42	22	0.47	1.76	1.89	0.85	1.04	+1.04	+0.68	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
776	Crysencio Summerville	nl NED	MF	Leeds United	21	2001	43	3,498	81	84.5	38.9	1.05	83	0.31	0.05	46	0.03	1.96	1.75	0.85	0.90	+0.90	+0.48	Matches
777	Ivan Šunjić	ba BIH	MF	Birmingham City	26	1996	36	2,629	73	63.5	29.2	1.06	82	0.62	0.17	16	0.34	1.08	1.16	1.40	-0.24	-0.24	+0.24	Matches
778	John Swift	eng ENG	MF,FW	West Brom	28	1995	37	1,865	50	45.0	20.7	0.97	74	0.14	0.82	23	0.14	1.56	1.35	0.92	0.43	+0.43	-0.12	Matches
779	Mark Sykes	ie IRL	MF,FW	Bristol City	25	1997	40	2,581	65	62.3	28.7	1.08	75	0.28	0.31	30	0.03	1.35	1.11	1.18	-0.07	-0.07	-0.30	Matches
780	Sammie Szmodics	ie IRL	MF,FW	Blackburn	27	1995	44	3,899	89	94.2	43.3	1.02	89	0.81	0.00		0.00	1.20	1.27	1.50	-0.23	-0.23	+1.26	Matches
781	Jakob Sørensen	dk DEN	DF,MF	Norwich City	25	1998	13	491	38	11.9	5.5	1.09	67	0.55	1.27	13	0.55	1.57	2.73	0.91	1.82	+1.83	+1.71	Matches
782	Lorent Talla	xk KVX	MF	QPR	18	2005	0					0		0	0		1							Matches
783	Japhet Tanganga	eng ENG	DF	Millwall	24	1999	18	1,546	86	37.3	17.2	0.99	90	0.87	0.06	23	0.06	1.50	0.93	0.87	0.06	+0.06	+0.44	Matches
784	George Tanner	eng ENG	DF,MF	Bristol City	23	1999	37	3,033	82	73.3	33.7	1.04	86	0.86	0.06	15	0.03	1.43	1.25	1.04	0.21	+0.21	+0.61	Matches
785	Ollie Tanner	eng ENG	MF,FW	Cardiff City	21	2002	36	1,232	34	29.8	13.7	0.66	67	0.00	1.97	23	0.58	1.28	1.53	1.61	-0.07	-0.07	+0.42	Matches
786	Fabio Tavares	eng ENG	MF	Coventry City	22	2001	5	182	36	4.4	2.0	0.50	64	0.00	2.00	30	6.50	1.20	1.50	0.50	1.00	+0.99	+0.78	Matches
787	Caleb Taylor	eng ENG	DF	West Brom	20	2003	3	27	9	0.7	0.3	0.00		0.00	10.0	9	43.3	2.00	0.00	0.00	0.00	0.00	-0.50	Matches
788	Ellis Taylor	eng ENG	DF,MF	Sunderland	20	2003	0					0		0	0		8							Matches
789	Jack Taylor	ie IRL	MF	Ipswich Town	25	1998	33	886	27	21.4	9.8	0.71	73	0.10	2.65	15	0.71	1.97	2.45	1.22	1.22	+1.22	+0.58	Matches
790	Kian Taylor	eng ENG	MF	Preston	18	2005	0					0		0	0		3							Matches
791	Junior Tchamadeu	cm CMR	DF,MF	Stoke City	19	2003	15	874	58	21.1	9.7	0.93	80	0.52	0.62	26	0.93	1.27	1.03	1.13	-0.10	-0.10	+0.17	Matches
792	Semir Telalovic	de GER	FW	Blackburn	23	1999	17	308	18	7.4	3.4	0.59	65	0.00	4.41	12	5.88	0.88	1.18	2.06	-0.88	-0.88	-0.62	Matches
793	Nathan Tella	ng NGA	FW	Southampton	24	1999	3	269	90	6.5	3.0	1.00	90	0.67	0.00		0.00	2.33	2.33	2.00	0.33	+0.33	-0.20	Matches
794	Bobby Thomas	eng ENG	DF	Coventry City	22	2001	44	3,759	85	90.8	41.8	1.00	88	0.96	0.05	25	0.05	1.43	1.60	1.22	0.38	+0.38	+1.56	Matches
795	Lewis Thomas	wls WAL	GK	Bristol City	25	1997	0					0		0	0		1							Matches
796	Luke Thomas	eng ENG	DF	Middlesbrough	22	2001	12	657	55	15.9	7.3	1.10	77	0.41	0.55	10	0.68	1.25	1.78	1.37	0.41	+0.41	+0.26	Matches
797	Luke Thomas	eng ENG	DF,MF	Leicester City	22	2001	0					0		0	0		3							Matches
798	Sorba Thomas	wls WAL	MF,FW	Huddersfield	23	1999	41	3,427	84	82.8	38.1	1.02	86	0.81	0.05	30	0.00	0.93	1.02	1.68	-0.66	-0.66	-0.15	Matches
799	Brandon Thomas-Asante	gh GHA	FW	West Brom	24	1998	39	2,733	70	66.0	30.4	1.02	80	0.46	0.26	33	0.03	1.51	1.38	0.89	0.49	+0.49	-0.02	Matches
800	Jordan Thompson	nir NIR	DF,MF	Stoke City	26	1997	32	2,215	69	53.5	24.6	0.93	85	0.73	0.37	28	0.45	1.38	1.14	1.34	-0.20	-0.20	+0.08	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
801	Christ Tiéhi	ci CIV	MF	Rotherham	25	1998	35	3,060	87	73.9	34.0	1.03	87	0.85	0.00		0.00	0.51	0.79	2.03	-1.24	-1.24	-0.40	Matches
802	Nathan Tjoe-A-On	id IDN	DF	Swansea City	21	2001	0					0		0	0		10							Matches
803	Victor Torp	dk DEN	MF	Coventry City	24	1999	15	702	47	17.0	7.8	1.03	72	0.38	0.90	18	0.13	1.33	1.79	1.28	0.51	+0.51	+0.33	Matches
804	Conor Townsend	eng ENG	DF	West Brom	30	1993	42	3,123	74	75.4	34.7	0.95	87	0.86	0.26	27	0.03	1.50	1.38	1.04	0.35	+0.35	-0.63	Matches
805	Adama Traoré	ml MLI	MF	Hull City	28	1995	24	1,071	45	25.9	11.9	1.18	68	0.08	0.84	13	1.34	1.58	1.68	1.26	0.42	+0.42	+0.33	Matches
806	Mark Travers	ie IRL	GK	Stoke City	24	1999	13	1,170	90	28.3	13.0	1.00	90	1.00	0.00		0.00	1.23	1.08	1.38	-0.31	-0.31	-0.10	Matches
807	Lewis Travis	eng ENG	MF	Ipswich Town	25	1997	9	334	37	8.1	3.7	1.08	72	0.00	1.35	9	2.70	2.33	2.16	1.35	0.81	+0.81	+0.05	Matches
808	Lewis Travis	eng ENG	MF,DF	Blackburn	25	1997	20	1,185	59	28.6	13.2	0.91	78	0.45	0.61	31	0.15	1.40	1.21	2.12	-0.91	-0.91	-0.85	Matches
809	Nectarios Triantis	gr GRE	DF	Sunderland	20	2003	2	92	46	2.2	1.0	1.00	90	1.00	1.00	2	25.0	3.00	3.00	1.00	2.00	+1.96	+2.05	Matches
810	Sondre Tronstad	no NOR	MF	Blackburn	27	1995	36	2,936	82	70.9	32.6	1.04	85	0.86	0.06	25	0.15	1.22	1.38	1.41	-0.03	-0.03	+0.94	Matches
811	Connal Trueman	eng ENG	GK	Millwall	27	1996	0					0		0	0		14							Matches
812	Axel Tuanzebe	cd COD	DF	Ipswich Town	25	1997	18	1,376	76	33.2	15.3	1.05	85	0.72	0.13	9	0.92	2.22	1.96	1.24	0.72	+0.72	-0.06	Matches
813	Ozan Tufan	tr TUR	MF,FW	Hull City	28	1995	37	2,121	57	51.2	23.6	1.06	75	0.25	0.51	21	0.17	1.46	1.61	1.31	0.30	+0.30	+0.25	Matches
814	David Turnbull	sct SCO	MF	Cardiff City	24	1999	17	865	51	20.9	9.6	1.15	70	0.21	0.63	17	0.10	1.47	0.83	1.88	-1.04	-1.04	-0.85	Matches
815	Matthew Turner	wls WAL	GK	Cardiff City	21	2002	0					0		0	0		19							Matches
816	Oliver Turton	eng ENG	MF	Huddersfield	30	1992	3	169	56	4.1	1.9	1.05	84	0.53	0.53	1	1.58	0.67	0.53	2.11	-1.58	-1.60	-1.01	Matches
817	Scott Twine	eng ENG	MF,FW	Hull City	24	1999	25	1,798	72	43.4	20.0	1.00	82	0.50	0.25	32	0.00	1.44	1.25	1.35	-0.10	-0.10	-0.48	Matches
818	Scott Twine	eng ENG	MF,FW	Bristol City	24	1999	10	739	74	17.9	8.2	1.10	80	0.24	0.12	23	0.24	1.60	0.98	0.85	0.12	+0.12	+0.10	Matches
819	Igor Tyjon	eng ENG	FW	Blackburn	15	2008	0					0		0	0		2							Matches
820	Josh Tymon	eng ENG	DF	Swansea City	24	1999	41	3,330	81	80.4	37.0	0.97	88	0.89	0.14	32	0.00	1.34	1.22	1.43	-0.22	-0.22	-0.44	Matches
821	Josh Tymon	eng ENG	MF	Stoke City	24	1999	2	67	34	1.6	0.7	1.43	45	0.00	1.43	22	2.86	1.50	0.00	1.43	-1.43	-1.34	-1.12	Matches
822	Ike Ugbo	ca CAN	FW,MF	Sheffield Weds	24	1998	18	1,292	72	31.2	14.4	1.18	74	0.07	0.07	29	0.00	1.67	1.39	0.97	0.42	+0.42	+1.37	Matches
823	Ike Ugbo	ca CAN	FW	Cardiff City	24	1998	20	938	47	22.7	10.4	1.06	65	0.00	0.87	25	0.29	1.45	1.25	1.15	0.10	+0.10	+0.60	Matches
824	Hwang Ui-jo	kr KOR	FW,MF	Norwich City	30	1992	17	770	45	18.6	8.6	1.05	65	0.23	0.93	23	0.00	1.00	1.05	2.09	-1.05	-1.05	-1.69	Matches
825	Pol Valentín	es ESP	DF,MF	Sheffield Weds	26	1997	36	2,204	61	53.2	24.5	0.98	82	0.53	0.49	20	0.20	1.28	1.06	1.39	-0.33	-0.33	+0.42	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
826	Jamie Vardy	eng ENG	FW	Leicester City	36	1987	35	1,768	51	42.7	19.6	0.92	78	0.05	0.87	22	0.10	2.06	2.04	0.71	1.33	+1.32	+0.49	Matches
827	Devis Vásquez	co COL	GK	Sheffield Weds	25	1998	9	810	90	19.6	9.0	1.00	90	1.00	0.00		1.78	0.22	0.44	1.78	-1.33	-1.33	-1.01	Matches
828	Harry Vaughan	ie IRL	MF	Hull City	19	2004	8	142	18	3.4	1.6	0.63	78	0.00	4.38	9	8.13	0.88	1.88	1.88	0.00	0.00	-0.18	Matches
829	Will Vaulks	wls WAL	MF	Sheffield Weds	29	1993	34	2,354	69	56.9	26.2	0.95	82	0.53	0.34	34	0.31	1.29	1.07	1.41	-0.34	-0.34	+0.41	Matches
830	Jannik Vestergaard	dk DEN	DF	Leicester City	30	1992	42	3,718	89	89.8	41.3	1.02	89	0.92	0.00		0.00	2.10	1.91	0.90	1.02	+1.02	-0.26	Matches
831	André Vidigal	ao ANG	MF,FW	Stoke City	24	1998	29	1,680	58	40.6	18.7	0.96	79	0.32	0.59	24	0.53	1.17	1.12	1.34	-0.21	-0.21	+0.04	Matches
832	Rúben Vinagre	pt POR	DF	Hull City	24	1999	10	491	49	11.9	5.5	1.09	69	0.18	0.73	19	0.91	1.70	1.82	1.27	0.55	+0.55	+0.43	Matches
833	Andreas Voglsammer	de GER	FW,MF	Millwall	31	1992	2	46	23	1.1	0.5	0.00		0.00	4.00	23	4.00	1.50	2.00	0.00	2.00	+1.96	+2.20	Matches
834	Zak Vyner	ke KEN	DF	Bristol City	26	1997	36	3,154	88	76.2	35.0	1.00	89	0.97	0.03	34	0.00	1.42	1.20	1.00	0.20	+0.20	+0.66	Matches
835	Leopold Wahlstedt	se SWE	GK	Blackburn	24	1999	21	1,829	87	44.2	20.3	0.99	90	0.99	0.05	29	1.13	1.14	1.43	1.77	-0.34	-0.34	-0.07	Matches
836	Ben Waine	nz NZL	FW	Plymouth Argyle	22	2001	32	920	29	22.2	10.2	0.88	67	0.00	2.25	14	1.27	1.16	1.57	1.96	-0.39	-0.39	-0.20	Matches
837	George Walker	eng ENG	MF	Millwall	19	2003	0					0		0	0		1							Matches
838	Kyle Walker-Peters	eng ENG	DF	Southampton	26	1997	43	3,858	90	93.2	42.9	1.00	90	0.96	0.00		0.02	1.91	1.79	1.28	0.51	+0.51	-0.13	Matches
839	Jed Wallace	eng ENG	MF,FW	West Brom	29	1994	42	2,817	67	68.0	31.3	1.12	76	0.35	0.22	21	0.00	1.66	1.63	1.02	0.61	+0.61	+0.33	Matches
840	Murray Wallace	sct SCO	DF,MF	Millwall	30	1993	30	2,066	69	49.9	23.0	1.09	79	0.74	0.22	17	0.43	1.03	0.91	1.35	-0.43	-0.44	-0.44	Matches
841	Joe Walsh	eng ENG	GK	QPR	21	2002	1	90	90	2.2	1.0	1.00	90	1.00	0.00		16.0	3.00	2.00	1.00	1.00	+1.00	+1.27	Matches
842	Liam Walsh	eng ENG	MF	Swansea City	25	1997	20	563	28	13.6	6.3	0.79	58	0.00	2.38	18	0.79	1.30	1.90	1.75	0.16	+0.16	+0.34	Matches
843	Christian Walton	eng ENG	GK	Ipswich Town	27	1995	1	1	1	0.0	0.0	0		0	1	1	36	3.00	0	0	0	0.00	-0.76	Matches
844	Danny Ward	eng ENG	FW	Huddersfield	31	1991	21	1,142	54	27.6	12.7	1.02	74	0.31	0.63	22	0.16	1.00	1.02	2.13	-1.10	-1.10	-0.65	Matches
845	Danny Ward	wls WAL	GK	Leicester City	30	1993	0					0		0	0		6							Matches
846	James Ward-Prowse	eng ENG	MF	Southampton	28	1994	1	90	90	2.2	1.0	1.00	90	1.00	0.00		0.00	3.00	2.00	1.00	1.00	+1.00	+0.49	Matches
847	Jaden Warner	eng ENG	DF	Norwich City	20	2002	2	153	77	3.7	1.7	1.18	77	0.59	0.00		2.35	1.50	1.18	2.94	-1.76	-1.76	-2.17	Matches
848	Lewis Warrington	eng ENG	MF	Plymouth Argyle	20	2002	2	56	28	1.4	0.6	1.67	45	0.00	1.67	11	25.0	0.00	1.67	6.67	-5.00	-4.82	-4.65	Matches
849	Duncan Watmore	eng ENG	MF,FW	Millwall	29	1994	34	1,694	50	40.9	18.8	0.96	71	0.16	0.85	26	0.16	1.26	0.64	1.54	-0.90	-0.90	-1.16	Matches
850	Tom Watson	eng ENG	MF	Sunderland	17	2006	1	4	4	0.1	0.0	0		0	1	4	3	0.00	0	0	0	0.00	+0.04	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
851	Andreas Weimann	at AUT	FW,MF	West Brom	31	1991	12	411	34	9.9	4.6	0.87	63	0.00	1.74	20	0.87	1.62	1.52	1.30	0.22	+0.22	-0.31	Matches
852	Andreas Weimann	at AUT	MF,FW	Bristol City	31	1991	20	815	41	19.7	9.1	0.99	65	0.22	1.21	21	0.11	1.15	0.66	0.88	-0.22	-0.22	-0.33	Matches
853	Finley Welch	eng ENG	MF	Norwich City	18	2004	1	4	4	0.1	0.0	0		0	1	4	9	0.00	0	0	0	0.00	-0.33	Matches
854	Nahki Wells	bm BER	FW	Bristol City	33	1990	35	1,521	43	36.7	16.9	1.01	66	0.12	1.07	23	0.06	1.37	1.54	1.01	0.53	+0.53	+0.77	Matches
855	Charlie Weston	eng ENG	MF	Blackburn	19	2004	0					0		0	0		3							Matches
856	Adam Wharton	eng ENG	MF	Blackburn	19	2004	26	1,957	75	47.3	21.7	1.01	84	0.60	0.18	25	0.05	1.04	1.38	1.89	-0.51	-0.51	-0.38	Matches
857	Scott Wharton	eng ENG	DF	Blackburn	25	1997	28	2,077	74	50.2	23.1	1.04	79	0.74	0.17	44	0.39	1.04	1.04	1.60	-0.56	-0.56	-0.52	Matches
858	Jack Whatmough	eng ENG	DF,MF	Preston	26	1996	22	1,261	57	30.5	14.0	1.07	77	0.64	0.50	16	1.00	1.45	0.64	1.64	-1.00	-1.00	-1.09	Matches
859	Ben Whiteman	eng ENG	MF	Preston	27	1996	30	2,332	78	56.3	25.9	0.97	87	0.81	0.19	29	0.04	1.33	1.27	1.43	-0.15	-0.15	+0.19	Matches
860	Morgan Whittaker	eng ENG	FW,MF	Plymouth Argyle	22	2001	46	3,972	86	95.9	44.1	1.02	87	0.75	0.02	45	0.00	1.11	1.27	1.47	-0.20	-0.20	+0.87	Matches
861	Harry Whitwell	eng ENG	MF	West Brom	17	2005	0					0		0	0		3							Matches
862	Ben Wiles	eng ENG	MF,FW	Rotherham	24	1999	2	178	89	4.3	2.0	1.00	89	0.50	0.00		0.00	0.50	1.50	3.00	-1.50	-1.52	-0.40	Matches
863	Ben Wiles	eng ENG	MF	Huddersfield	24	1999	30	1,837	61	44.4	20.4	0.98	77	0.49	0.49	29	0.44	1.10	1.27	1.62	-0.34	-0.34	+0.52	Matches
864	Harvey Wiles-Richards	eng ENG	DF	Bristol City	21	2002	0					0		0	0		2							Matches
865	Mallik Wilks	eng ENG	MF	Sheffield Weds	24	1998	15	281	19	6.8	3.1	0.32	63	0.00	4.52	16	1.61	0.60	0.32	2.58	-2.26	-2.24	-1.85	Matches
866	Brandon Williams	eng ENG	DF	Ipswich Town	22	2000	15	802	53	19.4	8.9	0.90	78	0.56	0.79	25	0.45	2.13	1.91	1.24	0.67	+0.67	-0.11	Matches
867	Joe Williams	eng ENG	MF	Bristol City	26	1996	40	2,556	64	61.7	28.4	1.06	77	0.46	0.35	24	0.00	1.38	1.23	1.27	-0.04	-0.04	-0.21	Matches
868	Josh Williams	eng ENG	DF,MF	Birmingham City	20	2002	0					0		0	0		1							Matches
869	Pharrell Willis	eng ENG	MF	Middlesbrough	20	2003	0					0		0	0		2							Matches
870	Chris Willock	eng ENG	MF,FW	QPR	25	1998	39	2,291	59	55.3	25.5	1.06	77	0.27	0.47	17	0.12	1.36	1.02	0.94	0.08	+0.08	+0.71	Matches
871	Ben Wilmot	eng ENG	DF	Stoke City	23	1999	25	2,043	82	49.3	22.7	1.01	87	0.93	0.09	25	0.31	1.08	1.23	1.50	-0.26	-0.26	-0.05	Matches
872	Ben Wilson	eng ENG	GK	Coventry City	30	1992	18	1,620	90	39.1	18.0	1.00	90	1.00	0.00		1.56	1.00	1.17	1.44	-0.28	-0.28	-0.85	Matches
873	James Wilson		MF	Middlesbrough			1	1	1	0.0	0.0	0		0	1	1	0	3.00	0	0	0	0.00	-0.20	Matches
874	Kyrell Wilson	eng ENG	MF	Swansea City	18	2004	0					0		0	0		2							Matches
875	Josh Wilson-Esbrand	eng ENG	DF,MF	Cardiff City	20	2002	11	668	61	16.1	7.4	1.08	73	0.41	0.41	27	0.27	1.36	0.95	1.35	-0.41	-0.40	-0.04	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
876	Josh Windass	eng ENG	MF,FW	Sheffield Weds	29	1994	25	1,749	70	42.2	19.4	1.13	75	0.31	0.15	35	0.05	1.28	1.13	1.29	-0.15	-0.15	+0.64	Matches
877	Harry Winks	eng ENG	MF	Leicester City	27	1996	45	4,039	90	97.6	44.9	1.00	90	0.96	0.00		0.00	2.09	1.94	0.91	1.02	+1.03	-0.76	Matches
878	Ryan Wintle	eng ENG	MF	Cardiff City	26	1997	42	2,636	63	63.7	29.3	0.92	84	0.68	0.51	24	0.03	1.33	1.02	1.54	-0.51	-0.51	-0.39	Matches
879	Nathan Wood-Gordon	eng ENG	DF	Swansea City	21	2002	26	2,103	81	50.8	23.4	1.03	87	0.98	0.09	12	0.21	0.96	0.94	1.71	-0.77	-0.77	-1.30	Matches
880	Ben Woodburn	wls WAL	MF	Preston	23	1999	20	249	12	6.0	2.8	0.36	66	0.00	6.79	10	7.14	1.45	0.36	2.86	-2.50	-2.53	-2.44	Matches
881	Freddie Woodman	eng ENG	GK	Preston	26	1997	44	3,960	90	95.7	44.0	1.00	90	1.00	0.00		0.02	1.43	1.23	1.43	-0.20	-0.20	+0.80	Matches
882	Luke Woolfenden	eng ENG	DF	Ipswich Town	24	1998	41	3,612	88	87.2	40.1	1.00	90	1.00	0.02	12	0.12	2.10	2.07	1.20	0.87	+0.87	+0.87	Matches
883	Luke Woolston	eng ENG	DF	Middlesbrough	18	2004	0					0		0	0		5							Matches
884	Callum Wright	eng ENG	MF,FW	Plymouth Argyle	23	2000	21	804	38	19.4	8.9	0.90	70	0.11	1.46	19	1.12	1.14	1.46	1.80	-0.34	-0.34	-0.12	Matches
885	Haji Wright	us USA	MF,FW	Coventry City	25	1998	44	2,968	67	71.7	33.0	0.94	85	0.58	0.39	26	0.00	1.32	1.58	1.39	0.18	+0.18	-0.20	Matches
886	Tyreik Wright	ie IRL	FW	Plymouth Argyle	21	2001	5	89	18	2.1	1.0	1.00	45	0.00	4.00	11	13.0	0.60	1.00	5.00	-4.00	-4.04	-3.89	Matches
887	Charlie Wyke	eng ENG	FW	Rotherham	30	1992	12	460	38	11.1	5.1	1.18	64	0.00	1.18	13	0.59	0.33	0.59	2.35	-1.76	-1.76	-0.71	Matches
888	Jerry Yates	eng ENG	FW	Swansea City	26	1996	43	2,287	53	55.2	25.4	0.94	75	0.16	0.75	26	0.12	1.12	1.22	1.57	-0.35	-0.35	-0.50	Matches
889	Ephraim Yeboah	gh GHA	FW	Bristol City	17	2006	10	204	20	4.9	2.3	0.00		0.00	4.35	20	6.09	1.00	0.87	1.74	-0.87	-0.88	-0.97	Matches
890	Okay Yokuşlu	tr TUR	MF	West Brom	29	1994	44	3,221	73	77.8	35.8	1.15	77	0.36	0.08	16	0.03	1.65	1.68	0.95	0.73	+0.73	+1.02	Matches
891	Matt Young	eng ENG	GK	Sunderland	16	2006	0					0		0	0		1							Matches
892	Anass Zaroury	ma MAR	MF	Hull City	22	2000	12	696	58	16.8	7.7	1.17	71	0.13	0.39	19	0.00	1.58	0.91	1.04	-0.13	-0.13	-0.36	Matches
