Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Pos_Primary,Is_Multi_Pos,Player_Key,Season,Table_Type,Rk_shoot,Player_shoot,Nation_shoot,Pos_shoot,Age_shoot,Born_shoot,90s_shoot,Gls_shoot,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shoot,PKatt_shoot,Matches_shoot,Pos_Primary_shoot,Is_Multi_Pos_shoot,Table_Type_shoot,Rk_playtime,Player_playtime,Nation_playtime,Pos_playtime,Age_playtime,Born_playtime,MP_playtime,Min_playtime,Mn/MP,Min%,90s_playtime,Starts_playtime,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches_playtime,Pos_Primary_playtime,Is_Multi_Pos_playtime,Table_Type_playtime,Rk_misc,Player_misc,Nation_misc,Pos_misc,Age_misc,Born_misc,90s_misc,CrdY_misc,CrdR_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches_misc,Pos_Primary_misc,Is_Multi_Pos_misc,Table_Type_misc,Rk_gk,Player_gk,Nation_gk,Pos_gk,Age_gk,Born_gk,MP_gk,Starts_gk,Min_gk,90s_gk,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_gk,PKA,PKsv,PKm,Save%.1,Matches_gk,Pos_Primary_gk,Is_Multi_Pos_gk,Table_Type_gk
754,Freddie Woodman,eng ENG,GK,Preston,27,1997,37,37,"3,329",37.0,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.03,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,freddie woodman,2024-2025,standard,754,Freddie Woodman,eng ENG,GK,27,1997,37.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,940,Freddie Woodman,eng ENG,GK,27,1997,37,"3,329",90,80.4,37.0,1.00,90,0.97,0.00,,0.00,1.24,1.03,1.16,-0.14,-0.14,+0.53,Matches,GK,False,playing_time,754,Freddie Woodman,eng ENG,GK,27,1997,37.0,0.16,0.03,0.00,0.03,0.14,0.00,0.03,0.00,0.03,,,0.00,Matches,GK,False,misc,54,Freddie Woodman,eng ENG,GK,27,1997,37,37,"3,329",37.0,1.16,1.16,3.51,2.35,66.9,0.27,0.43,0.30,0.35,35.1,0.11,0.08,0.03,0.00,25.0,Matches,GK,False,goalkeeping
21,Ryan Allsop,eng ENG,GK,Birmingham City,33,1992,11,11,990,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,ryan allsop,2025-2026,standard,21,Ryan Allsop,eng ENG,GK,33,1992,11.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,23,Ryan Allsop,eng ENG,GK,33,1992,11,990,90,23.9,11.0,1.00,90,1.00,0.00,,3.18,1.09,0.73,1.36,-0.64,-0.64,-0.86,Matches,GK,False,playing_time,21,Ryan Allsop,eng ENG,GK,33,1992,11.0,0.18,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,1,Ryan Allsop,eng ENG,GK,33,1992,11,11,990,11.0,1.36,1.36,3.09,1.73,55.9,0.27,0.27,0.45,0.18,18.2,0.09,0.09,0.00,0.00,0.0,Matches,GK,False,goalkeeping
62,Nathan Baxter,eng ENG,GK,Watford,26,1998,7,6,585,6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,nathan baxter,2025-2026,standard,62,Nathan Baxter,eng ENG,GK,26,1998,6.5,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,74,Nathan Baxter,eng ENG,GK,26,1998,7,585,84,14.1,6.5,0.92,90,0.92,0.15,45,5.85,1.57,1.69,1.38,0.31,+0.31,+0.66,Matches,GK,False,playing_time,62,Nathan Baxter,eng ENG,GK,26,1998,6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,2,Nathan Baxter,eng ENG,GK,26,1998,7,6,585,6.5,1.38,1.38,3.08,1.69,55.0,0.46,0.31,0.15,0.00,0.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
63,Gavin Bazunu,ie IRL,GK,Stoke City,23,2002,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,gavin bazunu,2025-2026,standard,63,Gavin Bazunu,ie IRL,GK,23,2002,6.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,75,Gavin Bazunu,ie IRL,GK,23,2002,6,540,90,13.0,6.0,1.00,90,1.00,0.00,,0.00,0.83,0.67,1.33,-0.67,-0.67,-0.64,Matches,GK,False,playing_time,63,Gavin Bazunu,ie IRL,GK,23,2002,6.0,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,3,Gavin Bazunu,ie IRL,GK,23,2002,6,6,540,6.0,1.33,1.33,3.17,1.83,57.9,0.17,0.33,0.50,0.33,33.3,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
64,Gavin Bazunu,ie IRL,GK,Southampton,23,2002,19,19,"1,710",19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,gavin bazunu,2025-2026,standard,64,Gavin Bazunu,ie IRL,GK,23,2002,19.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,76,Gavin Bazunu,ie IRL,GK,23,2002,19,"1,710",90,41.3,19.0,1.00,90,1.00,0.00,,0.37,1.42,1.68,1.47,0.21,+0.21,-0.60,Matches,GK,False,playing_time,64,Gavin Bazunu,ie IRL,GK,23,2002,19.0,0.05,0.00,0.00,0.05,0.42,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,4,Gavin Bazunu,ie IRL,GK,23,2002,19,19,"1,710",19.0,1.47,1.47,3.79,2.32,61.1,0.37,0.32,0.32,0.16,15.8,0.05,0.05,0.00,0.00,0.0,Matches,GK,False,goalkeeping
65,James Beadle,eng ENG,GK,Birmingham City,21,2004,35,35,"3,150",35.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,james beadle,2025-2026,standard,65,James Beadle,eng ENG,GK,21,2004,35.0,0.00,0.03,0.00,0.0,0.03,0.00,0.00,,0.00,0.00,Matches,GK,False,shooting,77,James Beadle,eng ENG,GK,21,2004,35,"3,150",90,76.1,35.0,1.00,90,1.00,0.00,,0.23,1.49,1.40,1.17,0.23,+0.23,+0.86,Matches,GK,False,playing_time,65,James Beadle,eng ENG,GK,21,2004,35.0,0.11,0.00,0.00,0.03,0.17,0.00,0.00,0.03,0.00,,,0.00,Matches,GK,False,misc,5,James Beadle,eng ENG,GK,21,2004,35,35,"3,150",35.0,1.17,1.17,3.69,2.51,68.2,0.40,0.29,0.31,0.23,22.9,0.06,0.03,0.03,0.00,50.0,Matches,GK,False,goalkeeping
66,Asmir Begović,ba BIH,GK,Leicester City,38,1987,11,10,945,10.5,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,asmir begovic,2025-2026,standard,66,Asmir Begović,ba BIH,GK,38,1987,10.5,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,78,Asmir Begović,ba BIH,GK,38,1987,11,945,86,22.8,10.5,0.95,90,0.95,0.10,45,2.86,0.91,1.43,2.00,-0.57,-0.57,-0.46,Matches,GK,False,playing_time,66,Asmir Begović,ba BIH,GK,38,1987,10.5,0.19,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,6,Asmir Begović,ba BIH,GK,38,1987,11,10,945,10.5,2.00,2.00,4.48,2.48,55.3,0.19,0.29,0.48,0.00,0.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
71,Steven Benda,de GER,GK,Millwall,26,1998,9,9,810,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,steven benda,2025-2026,standard,71,Steven Benda,de GER,GK,26,1998,9.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,83,Steven Benda,de GER,GK,26,1998,9,810,90,19.6,9.0,1.00,90,1.00,0.00,,1.22,1.56,1.00,1.33,-0.33,-0.33,-0.82,Matches,GK,False,playing_time,71,Steven Benda,de GER,GK,26,1998,9.0,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,7,Steven Benda,de GER,GK,26,1998,9,9,810,9.0,1.33,1.33,3.11,1.78,57.1,0.44,0.22,0.33,0.33,33.3,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
112,Solomon Brynn,eng ENG,GK,Middlesbrough,24,2000,46,46,"4,140",46.0,0.00,0.02,0.02,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.02,0.00,0.02,Matches,GK,False,solomon brynn,2025-2026,standard,112,Solomon Brynn,eng ENG,GK,24,2000,46.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,132,Solomon Brynn,eng ENG,GK,24,2000,46,"4,140",90,100.0,46.0,1.00,90,1.00,0.00,,0.00,1.65,1.57,1.02,0.54,+0.54,,Matches,GK,False,playing_time,112,Solomon Brynn,eng ENG,GK,24,2000,46.0,0.02,0.00,0.00,0.07,0.15,0.00,0.00,0.00,0.04,,,0.00,Matches,GK,False,misc,8,Solomon Brynn,eng ENG,GK,24,2000,46,46,"4,140",46.0,1.02,1.02,3.26,2.20,68.7,0.48,0.30,0.22,0.28,28.3,0.17,0.15,0.02,0.00,12.5,Matches,GK,False,goalkeeping
120,Josef Bursik,eng ENG,GK,Portsmouth,25,2000,10,10,813,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,josef bursik,2025-2026,standard,120,Josef Bursik,eng ENG,GK,25,2000,9.0,0.00,0.11,0.00,0.0,0.11,0.00,0.00,,0.00,0.00,Matches,GK,False,shooting,141,Josef Bursik,eng ENG,GK,25,2000,10,813,81,19.6,9.0,1.11,81,1.00,0.00,,3.33,0.90,0.89,1.67,-0.78,-0.77,-0.56,Matches,GK,False,playing_time,120,Josef Bursik,eng ENG,GK,25,2000,9.0,0.11,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,9,Josef Bursik,eng ENG,GK,25,2000,10,10,813,9.0,1.67,1.66,4.33,2.67,61.5,0.22,0.33,0.56,0.22,20.0,0.11,0.00,0.11,0.00,100.0,Matches,GK,False,goalkeeping
147,Pierce Charles,nir NIR,GK,Sheffield Weds,20,2005,19,19,"1,710",19.0,0.00,0.05,0.05,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0.05,0.00,0.05,Matches,GK,False,pierce charles,2025-2026,standard,147,Pierce Charles,nir NIR,GK,20,2005,19.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,173,Pierce Charles,nir NIR,GK,20,2005,19,"1,710",90,41.3,19.0,1.00,90,1.00,0.00,,0.00,0.53,0.68,1.95,-1.26,-1.26,+0.07,Matches,GK,False,playing_time,147,Pierce Charles,nir NIR,GK,20,2005,19.0,0.05,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,10,Pierce Charles,nir NIR,GK,20,2005,19,19,"1,710",19.0,1.95,1.95,6.26,4.32,68.9,0.05,0.37,0.58,0.11,10.5,0.11,0.05,0.00,0.05,0.0,Matches,GK,False,goalkeeping
169,Michael Cooper,eng ENG,GK,Sheffield United,25,1999,34,34,"3,015",33.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,michael cooper,2025-2026,standard,169,Michael Cooper,eng ENG,GK,25,1999,33.5,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,199,Michael Cooper,eng ENG,GK,25,1999,34,"3,015",89,72.8,33.5,1.01,89,0.99,0.00,,0.00,1.32,1.43,1.34,0.09,+0.09,+0.33,Matches,GK,False,playing_time,169,Michael Cooper,eng ENG,GK,25,1999,33.5,0.00,0.00,0.00,0.03,0.24,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,11,Michael Cooper,eng ENG,GK,25,1999,34,34,"3,015",33.5,1.34,1.34,4.12,2.78,67.4,0.42,0.09,0.51,0.24,23.5,0.12,0.09,0.00,0.03,0.0,Matches,GK,False,goalkeeping
170,Murphy Cooper,eng ENG,GK,Sheffield Weds,23,2001,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,murphy cooper,2025-2026,standard,170,Murphy Cooper,eng ENG,GK,23,2001,8.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,200,Murphy Cooper,eng ENG,GK,23,2001,8,720,90,17.4,8.0,1.00,90,1.00,0.00,,0.38,0.00,0.13,1.75,-1.63,-1.62,-0.39,Matches,GK,False,playing_time,170,Murphy Cooper,eng ENG,GK,23,2001,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,,,0.00,Matches,GK,False,misc,12,Murphy Cooper,eng ENG,GK,23,2001,8,8,720,8.0,1.75,1.75,5.63,3.88,68.9,0.00,0.00,1.00,0.00,0.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
173,David Cornell,wls WAL,GK,Preston,34,1991,8,7,675,7.5,0.00,0.13,0.13,0.00,0.00,0.00,0.13,0.00,0.00,0.13,0.13,0.00,0.13,Matches,GK,False,david cornell,2025-2026,standard,173,David Cornell,wls WAL,GK,34,1991,7.5,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,203,David Cornell,wls WAL,GK,34,1991,8,675,84,16.3,7.5,0.93,90,0.93,0.13,45,1.87,0.75,0.93,1.60,-0.67,-0.67,-0.61,Matches,GK,False,playing_time,173,David Cornell,wls WAL,GK,34,1991,7.5,0.13,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,13,David Cornell,wls WAL,GK,34,1991,8,7,675,7.5,1.60,1.60,4.53,2.93,64.7,0.13,0.40,0.40,0.13,14.3,0.13,0.13,0.00,0.00,0.0,Matches,GK,False,goalkeeping
180,Max Crocombe,nz NZL,GK,Millwall,31,1993,23,23,"2,070",23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,max crocombe,2025-2026,standard,180,Max Crocombe,nz NZL,GK,31,1993,23.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,211,Max Crocombe,nz NZL,GK,31,1993,23,"2,070",90,50.0,23.0,1.00,90,1.00,0.00,,1.00,1.83,1.39,1.09,0.30,+0.30,-0.04,Matches,GK,False,playing_time,180,Max Crocombe,nz NZL,GK,31,1993,23.0,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.09,,,0.00,Matches,GK,False,misc,14,Max Crocombe,nz NZL,GK,31,1993,23,23,"2,070",23.0,1.09,1.09,4.48,3.39,75.7,0.52,0.26,0.22,0.39,39.1,0.04,0.04,0.00,0.00,0.0,Matches,GK,False,goalkeeping
183,Jamie Cumming,eng ENG,GK,Oxford United,25,1999,46,46,"4,140",46.0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,jamie cumming,2025-2026,standard,183,Jamie Cumming,eng ENG,GK,25,1999,46.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,214,Jamie Cumming,eng ENG,GK,25,1999,46,"4,140",90,100.0,46.0,1.00,90,1.00,0.00,,0.00,1.02,0.98,1.28,-0.30,-0.30,,Matches,GK,False,playing_time,183,Jamie Cumming,eng ENG,GK,25,1999,46.0,0.02,0.00,0.00,0.02,0.11,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,15,Jamie Cumming,eng ENG,GK,25,1999,46,46,"4,140",46.0,1.28,1.28,4.20,2.89,69.4,0.24,0.30,0.46,0.17,17.4,0.04,0.04,0.00,0.00,0.0,Matches,GK,False,goalkeeping
189,Adam Davies,wls WAL,GK,Sheffield United,33,1992,13,12,"1,125",12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,adam davies,2025-2026,standard,189,Adam Davies,wls WAL,GK,33,1992,12.5,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,222,Adam Davies,wls WAL,GK,33,1992,13,"1,125",87,27.2,12.5,0.96,90,0.96,0.08,45,2.64,1.15,1.44,1.68,-0.24,-0.24,-0.33,Matches,GK,False,playing_time,189,Adam Davies,wls WAL,GK,33,1992,12.5,0.08,0.00,0.00,0.08,0.24,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,16,Adam Davies,wls WAL,GK,33,1992,13,12,"1,125",12.5,1.68,1.68,4.48,2.80,62.5,0.32,0.24,0.40,0.16,16.7,0.08,0.08,0.00,0.00,0.0,Matches,GK,False,goalkeeping
206,Seny Dieng,sn SEN,GK,Sheffield Weds,30,1994,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,seny dieng,2025-2026,standard,206,Seny Dieng,sn SEN,GK,30,1994,3.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,242,Seny Dieng,sn SEN,GK,30,1994,3,270,90,6.5,3.0,1.00,90,1.00,0.00,,0.00,0.00,0.67,2.33,-1.67,-1.67,-0.39,Matches,GK,False,playing_time,206,Seny Dieng,sn SEN,GK,30,1994,3.0,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,17,Seny Dieng,sn SEN,GK,30,1994,3,3,270,3.0,2.33,2.33,5.33,3.00,56.3,0.00,0.00,1.00,0.00,0.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
262,Andy Fisher,eng ENG,GK,Swansea City,27,1998,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,andy fisher,2025-2026,standard,262,Andy Fisher,eng ENG,GK,27,1998,1.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,311,Andy Fisher,eng ENG,GK,27,1998,1,90,90,2.2,1.0,1.00,90,1.00,0.00,,45.0,3.00,3.00,1.00,2.00,+2.00,+2.09,Matches,GK,False,playing_time,262,Andy Fisher,eng ENG,GK,27,1998,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,18,Andy Fisher,eng ENG,GK,27,1998,1,1,90,1.0,1.00,1.00,3.00,2.00,66.7,1.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
306,Joshua Griffiths,eng ENG,GK,West Brom,23,2001,24,23,"2,095",23.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,joshua griffiths,2025-2026,standard,306,Joshua Griffiths,eng ENG,GK,23,2001,23.3,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,363,Joshua Griffiths,eng ENG,GK,23,2001,24,"2,095",87,50.6,23.3,0.99,90,0.99,0.04,25,0.82,1.33,1.20,1.46,-0.26,-0.26,-0.08,Matches,GK,False,playing_time,306,Joshua Griffiths,eng ENG,GK,23,2001,23.3,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.04,,,0.00,Matches,GK,False,misc,19,Joshua Griffiths,eng ENG,GK,23,2001,24,23,"2,095",23.3,1.46,1.46,3.65,2.15,60.0,0.34,0.21,0.43,0.26,26.1,0.04,0.00,0.04,0.00,100.0,Matches,GK,False,goalkeeping
308,Daniel Grimshaw,eng ENG,GK,Norwich City,27,1998,1,1,90,1.0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,Matches,GK,False,daniel grimshaw,2025-2026,standard,308,Daniel Grimshaw,eng ENG,GK,27,1998,1.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,365,Daniel Grimshaw,eng ENG,GK,27,1998,1,90,90,2.2,1.0,1.00,90,1.00,0.00,,42.0,3.00,3.00,0.00,3.00,+3.00,+2.91,Matches,GK,False,playing_time,308,Daniel Grimshaw,eng ENG,GK,27,1998,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,20,Daniel Grimshaw,eng ENG,GK,27,1998,1,1,90,1.0,0.00,0.00,1.00,1.00,100.0,1.00,0.00,0.00,1.00,100.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
315,Ben Hamer,eng ENG,GK,QPR,37,1987,7,7,558,6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,ben hamer,2025-2026,standard,315,Ben Hamer,eng ENG,GK,37,1987,6.2,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,373,Ben Hamer,eng ENG,GK,37,1987,7,558,80,13.5,6.2,1.13,80,0.97,0.00,,5.00,2.00,1.94,0.97,0.97,+0.97,+1.42,Matches,GK,False,playing_time,315,Ben Hamer,eng ENG,GK,37,1987,6.2,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,21,Ben Hamer,eng ENG,GK,37,1987,7,7,558,6.2,0.97,0.97,2.74,1.77,64.7,0.65,0.32,0.16,0.48,42.9,0.16,0.00,0.00,0.16,,Matches,GK,False,goalkeeping
337,Ethan Horvath,us USA,GK,Sheffield Weds,30,1995,14,14,"1,259",14.0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,ethan horvath,2025-2026,standard,337,Ethan Horvath,us USA,GK,30,1995,14.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,396,Ethan Horvath,us USA,GK,30,1995,14,"1,259",90,30.4,14.0,1.00,90,0.93,0.00,,0.50,0.57,0.86,2.00,-1.14,-1.14,+0.23,Matches,GK,False,playing_time,337,Ethan Horvath,us USA,GK,30,1995,14.0,0.07,0.07,0.00,0.07,0.21,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,22,Ethan Horvath,us USA,GK,30,1995,14,14,"1,259",14.0,2.00,2.00,5.57,3.57,64.1,0.07,0.36,0.57,0.14,14.3,0.07,0.07,0.00,0.00,0.0,Matches,GK,False,goalkeeping
354,Daniel Iversen,dk DEN,GK,Preston,28,1997,36,36,"3,195",35.5,0.00,0.03,0.03,0.00,0.00,0.00,0.08,0.00,0.00,0.03,0.03,0.00,0.03,Matches,GK,False,daniel iversen,2025-2026,standard,354,Daniel Iversen,dk DEN,GK,28,1997,35.5,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,417,Daniel Iversen,dk DEN,GK,28,1997,36,"3,195",89,77.2,35.5,1.01,89,0.99,0.00,,0.00,1.50,1.35,1.18,0.17,+0.17,+1.41,Matches,GK,False,playing_time,354,Daniel Iversen,dk DEN,GK,28,1997,35.5,0.08,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,23,Daniel Iversen,dk DEN,GK,28,1997,36,36,"3,195",35.5,1.18,1.18,4.00,2.79,70.4,0.39,0.34,0.28,0.23,22.2,0.08,0.06,0.03,0.00,33.3,Matches,GK,False,goalkeeping
366,Viktor Johansson,se SWE,GK,Stoke City,26,1998,25,25,"2,250",25.0,0.00,0.04,0.04,0.00,0.00,0.00,0.08,0.00,0.00,0.04,0.04,0.00,0.04,Matches,GK,False,viktor johansson,2025-2026,standard,366,Viktor Johansson,se SWE,GK,26,1998,25.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,429,Viktor Johansson,se SWE,GK,26,1998,25,"2,250",90,54.3,25.0,1.00,90,1.00,0.00,,0.00,1.36,1.16,1.00,0.16,+0.16,+0.59,Matches,GK,False,playing_time,366,Viktor Johansson,se SWE,GK,26,1998,25.0,0.08,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.04,,,0.00,Matches,GK,False,misc,24,Viktor Johansson,se SWE,GK,26,1998,25,25,"2,250",25.0,1.00,1.00,3.92,2.92,74.5,0.40,0.16,0.44,0.32,32.0,0.04,0.04,0.00,0.00,0.0,Matches,GK,False,goalkeeping
381,Thomas Kaminski,be BEL,GK,Charlton Athletic,32,1992,37,37,"3,330",37.0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,thomas kaminski,2025-2026,standard,381,Thomas Kaminski,be BEL,GK,32,1992,37.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,447,Thomas Kaminski,be BEL,GK,32,1992,37,"3,330",90,80.4,37.0,1.00,90,1.00,0.00,,0.11,1.19,1.00,1.32,-0.32,-0.32,-0.10,Matches,GK,False,playing_time,381,Thomas Kaminski,be BEL,GK,32,1992,37.0,0.08,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,25,Thomas Kaminski,be BEL,GK,32,1992,37,37,"3,330",37.0,1.32,1.32,4.14,2.81,68.0,0.30,0.30,0.41,0.30,29.7,0.14,0.08,0.03,0.03,25.0,Matches,GK,False,goalkeeping
393,Ben Killip,eng ENG,GK,Portsmouth,29,1995,4,2,332,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,ben killip,2025-2026,standard,393,Ben Killip,eng ENG,GK,29,1995,3.7,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,459,Ben Killip,eng ENG,GK,29,1995,4,332,83,8.0,3.7,0.54,90,0.54,0.54,76,3.51,1.25,1.08,1.08,0.00,0.00,+0.35,Matches,GK,False,playing_time,393,Ben Killip,eng ENG,GK,29,1995,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,26,Ben Killip,eng ENG,GK,29,1995,4,2,332,3.7,1.08,1.08,4.59,3.51,76.5,0.00,0.27,0.27,0.27,50.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
